Country,University,City/Region,Course Archetype,Notes,Quality_0_3,Scale_0_3,Employability_0_3,GeoFit_0_2
United States,Duke University,"Durham, NC",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,Duke University,"Durham, NC",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,Duke University,"Durham, NC",Econometrics (BSc/MSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,Duke University,"Durham, NC",Economics (BSc),Heuristic simple scores; adjust when you have better data.,2,2,2,1
United States,Duke University,"Durham, NC",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,Duke University,"Durham, NC",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,Duke University,"Durham, NC",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,George Mason University,"Fairfax, VA",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,George Mason University,"Fairfax, VA",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,George Mason University,"Fairfax, VA",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,George Mason University,"Fairfax, VA",Econometrics (BSc/MSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,George Mason University,"Fairfax, VA",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,1
United States,George Mason University,"Fairfax, VA",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,George Mason University,"Fairfax, VA",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,George Mason University,"Fairfax, VA",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,Georgia Tech,"Atlanta, GA",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,3,3,3,2
United States,Georgia Tech,"Atlanta, GA",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
United States,Georgia Tech,"Atlanta, GA",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
United States,Georgia Tech,"Atlanta, GA",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
United States,Georgia Tech,"Atlanta, GA",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,3,3,3,2
United States,Georgia Tech,"Atlanta, GA",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
United States,Harvard University,"Cambridge, MA",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,3,3,1
United States,Harvard University,"Cambridge, MA",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,Harvard University,"Cambridge, MA",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,Harvard University,"Cambridge, MA",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,2,3,3,1
United States,Harvard University,"Cambridge, MA",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,3,3,1
United States,Harvard University,"Cambridge, MA",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,Indiana University,"Bloomington, IN",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,2,3,1
United States,Indiana University,"Bloomington, IN",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,Indiana University,"Bloomington, IN",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,Indiana University,"Bloomington, IN",Econometrics (BSc/MSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,Indiana University,"Bloomington, IN",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,2,2,1
United States,Indiana University,"Bloomington, IN",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,1,2,3,1
United States,Indiana University,"Bloomington, IN",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,2,3,1
United States,Indiana University,"Bloomington, IN",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,Iowa State University,"Ames, IA",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,Iowa State University,"Ames, IA",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,Iowa State University,"Ames, IA",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,Iowa State University,"Ames, IA",Econometrics (BSc/MSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,Iowa State University,"Ames, IA",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,1
United States,Iowa State University,"Ames, IA",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,Iowa State University,"Ames, IA",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,Iowa State University,"Ames, IA",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,Johns Hopkins University,"Baltimore, MD",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,Johns Hopkins University,"Baltimore, MD",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,Johns Hopkins University,"Baltimore, MD",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,Johns Hopkins University,"Baltimore, MD",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,1
United States,Johns Hopkins University,"Baltimore, MD",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,Johns Hopkins University,"Baltimore, MD",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,Johns Hopkins University,"Baltimore, MD",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,LSU,"Baton Rouge, LA",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,LSU,"Baton Rouge, LA",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,LSU,"Baton Rouge, LA",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,LSU,"Baton Rouge, LA",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,1
United States,LSU,"Baton Rouge, LA",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,LSU,"Baton Rouge, LA",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,LSU,"Baton Rouge, LA",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,MIT,"Cambridge, MA",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,MIT,"Cambridge, MA",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,MIT,"Cambridge, MA",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,MIT,"Cambridge, MA",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,MIT,"Cambridge, MA",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,MIT,"Cambridge, MA",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,Michigan State University,"East Lansing, MI",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,Michigan State University,"East Lansing, MI",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,Michigan State University,"East Lansing, MI",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,Michigan State University,"East Lansing, MI",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,1
United States,Michigan State University,"East Lansing, MI",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,Michigan State University,"East Lansing, MI",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,Michigan State University,"East Lansing, MI",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,NC State,"Raleigh, NC",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,NC State,"Raleigh, NC",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,NC State,"Raleigh, NC",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,NC State,"Raleigh, NC",Econometrics (BSc/MSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,NC State,"Raleigh, NC",Economics (BSc),Heuristic simple scores; adjust when you have better data.,2,2,2,1
United States,NC State,"Raleigh, NC",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,NC State,"Raleigh, NC",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,NC State,"Raleigh, NC",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,NYU,"New York, NY",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,2
United States,NYU,"New York, NY",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,2
United States,NYU,"New York, NY",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,2
United States,NYU,"New York, NY",Econometrics (BSc/MSc),Heuristic simple scores; adjust when you have better data.,3,2,3,2
United States,NYU,"New York, NY",Economics (BSc),Heuristic simple scores; adjust when you have better data.,2,2,2,2
United States,NYU,"New York, NY",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,2,2,3,2
United States,NYU,"New York, NY",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,2
United States,NYU,"New York, NY",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,2
United States,Northeastern University,"Boston, MA",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,2
United States,Northeastern University,"Boston, MA",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,2
United States,Northeastern University,"Boston, MA",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,2
United States,Northeastern University,"Boston, MA",Economics (BSc),Heuristic simple scores; adjust when you have better data.,2,2,2,2
United States,Northeastern University,"Boston, MA",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,2,2,3,2
United States,Northeastern University,"Boston, MA",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,2
United States,Northeastern University,"Boston, MA",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,2
United States,Northwestern University,"Evanston, IL",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,Northwestern University,"Evanston, IL",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,Northwestern University,"Evanston, IL",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,Northwestern University,"Evanston, IL",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,1
United States,Northwestern University,"Evanston, IL",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,Northwestern University,"Evanston, IL",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,Northwestern University,"Evanston, IL",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,Notre Dame,"Notre Dame, IN",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,Notre Dame,"Notre Dame, IN",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,Notre Dame,"Notre Dame, IN",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,Notre Dame,"Notre Dame, IN",Econometrics (BSc/MSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,Notre Dame,"Notre Dame, IN",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,1
United States,Notre Dame,"Notre Dame, IN",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,Notre Dame,"Notre Dame, IN",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,Notre Dame,"Notre Dame, IN",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,Ohio State University,"Columbus, OH",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,Ohio State University,"Columbus, OH",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,Ohio State University,"Columbus, OH",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,Ohio State University,"Columbus, OH",Economics (BSc),Heuristic simple scores; adjust when you have better data.,2,2,2,1
United States,Ohio State University,"Columbus, OH",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,Ohio State University,"Columbus, OH",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,Ohio State University,"Columbus, OH",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,Penn State University,"University Park, PA",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,Penn State University,"University Park, PA",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,Penn State University,"University Park, PA",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,Penn State University,"University Park, PA",Economics (BSc),Heuristic simple scores; adjust when you have better data.,2,2,2,1
United States,Penn State University,"University Park, PA",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,Penn State University,"University Park, PA",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,Penn State University,"University Park, PA",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,Princeton University,"Princeton, NJ",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,3,3,1
United States,Princeton University,"Princeton, NJ",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,Princeton University,"Princeton, NJ",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,Princeton University,"Princeton, NJ",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,2,3,3,1
United States,Princeton University,"Princeton, NJ",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,3,3,1
United States,Princeton University,"Princeton, NJ",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,Purdue University,"West Lafayette, IN",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,3,3,1
United States,Purdue University,"West Lafayette, IN",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,Purdue University,"West Lafayette, IN",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,Purdue University,"West Lafayette, IN",Economics (BSc),Heuristic simple scores; adjust when you have better data.,2,3,2,1
United States,Purdue University,"West Lafayette, IN",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,2,3,3,1
United States,Purdue University,"West Lafayette, IN",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,3,3,1
United States,Purdue University,"West Lafayette, IN",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,RPI,"Troy, NY",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,2,3,1
United States,RPI,"Troy, NY",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,RPI,"Troy, NY",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,RPI,"Troy, NY",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,1,2,3,1
United States,RPI,"Troy, NY",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,2,3,1
United States,RPI,"Troy, NY",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,Rutgers University,"New Brunswick, NJ",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,Rutgers University,"New Brunswick, NJ",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,Rutgers University,"New Brunswick, NJ",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,Rutgers University,"New Brunswick, NJ",Economics (BSc),Heuristic simple scores; adjust when you have better data.,2,2,2,1
United States,Rutgers University,"New Brunswick, NJ",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,Rutgers University,"New Brunswick, NJ",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,Rutgers University,"New Brunswick, NJ",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,Stanford University,"Stanford, CA",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,Stanford University,"Stanford, CA",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,Stanford University,"Stanford, CA",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,Stanford University,"Stanford, CA",Econometrics (BSc/MSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,Stanford University,"Stanford, CA",Economics (BSc),Heuristic simple scores; adjust when you have better data.,3,3,2,1
United States,Stanford University,"Stanford, CA",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,Stanford University,"Stanford, CA",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,Stanford University,"Stanford, CA",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,Temple University,"Philadelphia, PA",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,Temple University,"Philadelphia, PA",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,Temple University,"Philadelphia, PA",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,Temple University,"Philadelphia, PA",Econometrics (BSc/MSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,Temple University,"Philadelphia, PA",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,1
United States,Temple University,"Philadelphia, PA",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,Temple University,"Philadelphia, PA",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,Temple University,"Philadelphia, PA",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,Texas A&M University,"College Station, TX",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,2,3,1
United States,Texas A&M University,"College Station, TX",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,Texas A&M University,"College Station, TX",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,Texas A&M University,"College Station, TX",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,1,2,3,1
United States,Texas A&M University,"College Station, TX",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,2,3,1
United States,Texas A&M University,"College Station, TX",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,U Maryland (UMD),"College Park, MD",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,3,3,1
United States,U Maryland (UMD),"College Park, MD",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,U Maryland (UMD),"College Park, MD",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,U Maryland (UMD),"College Park, MD",Econometrics (BSc/MSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,U Maryland (UMD),"College Park, MD",Economics (BSc),Heuristic simple scores; adjust when you have better data.,2,3,2,1
United States,U Maryland (UMD),"College Park, MD",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,2,3,3,1
United States,U Maryland (UMD),"College Park, MD",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,3,3,1
United States,U Maryland (UMD),"College Park, MD",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,UC Berkeley,"Berkeley, CA",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,3,3,3,2
United States,UC Berkeley,"Berkeley, CA",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
United States,UC Berkeley,"Berkeley, CA",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
United States,UC Berkeley,"Berkeley, CA",Econometrics (BSc/MSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
United States,UC Berkeley,"Berkeley, CA",Economics (BSc),Heuristic simple scores; adjust when you have better data.,3,3,2,2
United States,UC Berkeley,"Berkeley, CA",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
United States,UC Berkeley,"Berkeley, CA",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,3,3,3,2
United States,UC Berkeley,"Berkeley, CA",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
United States,UC Davis,"Davis, CA",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,UC Davis,"Davis, CA",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,UC Davis,"Davis, CA",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,UC Davis,"Davis, CA",Econometrics (BSc/MSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,UC Davis,"Davis, CA",Economics (BSc),Heuristic simple scores; adjust when you have better data.,2,2,2,1
United States,UC Davis,"Davis, CA",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,UC Davis,"Davis, CA",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,UC Davis,"Davis, CA",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,UC Irvine,"Irvine, CA",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,UC Irvine,"Irvine, CA",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,UC Irvine,"Irvine, CA",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,UC Irvine,"Irvine, CA",Economics (BSc),Heuristic simple scores; adjust when you have better data.,2,2,2,1
United States,UC Irvine,"Irvine, CA",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,UC Irvine,"Irvine, CA",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,UC Irvine,"Irvine, CA",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
United States,UC Riverside,"Riverside, CA",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,UC Riverside,"Riverside, CA",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,UC Riverside,"Riverside, CA",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,UC Riverside,"Riverside, CA",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,1
United States,UC Riverside,"Riverside, CA",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,UC Riverside,"Riverside, CA",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,UC Riverside,"Riverside, CA",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,UC San Diego,"La Jolla, CA",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,UC San Diego,"La Jolla, CA",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,UC San Diego,"La Jolla, CA",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,UC San Diego,"La Jolla, CA",Economics (BSc),Heuristic simple scores; adjust when you have better data.,3,3,2,1
United States,UC San Diego,"La Jolla, CA",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,UC San Diego,"La Jolla, CA",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,UC San Diego,"La Jolla, CA",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
United States,UC Santa Barbara,"Santa Barbara, CA",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,2,3,1
United States,UC Santa Barbara,"Santa Barbara, CA",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,UC Santa Barbara,"Santa Barbara, CA",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,UC Santa Barbara,"Santa Barbara, CA",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,2,2,1
United States,UC Santa Barbara,"Santa Barbara, CA",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,1,2,3,1
United States,UC Santa Barbara,"Santa Barbara, CA",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,2,3,1
United States,UC Santa Barbara,"Santa Barbara, CA",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,1
United States,UC Santa Cruz,"Santa Cruz, CA",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,UC Santa Cruz,"Santa Cruz, CA",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,UC Santa Cruz,"Santa Cruz, CA",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,UC Santa Cruz,"Santa Cruz, CA",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,UC Santa Cruz,"Santa Cruz, CA",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,UC Santa Cruz,"Santa Cruz, CA",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,UCF,"Orlando, FL",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,UCF,"Orlando, FL",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,UCF,"Orlando, FL",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,UCF,"Orlando, FL",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,UCF,"Orlando, FL",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
United States,UCF,"Orlando, FL",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
United States,UCLA,"Los Angeles, CA",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,3,3,3,2
United States,UCLA,"Los Angeles, CA",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
United States,UCLA,"Los Angeles, CA",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
United States,UCLA,"Los Angeles, CA",Economics (BSc),Heuristic simple scores; adjust when you have better data.,3,3,2,2
United States,UCLA,"Los Angeles, CA",Operations Research (BSc/MSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
United States,UCLA,"Los Angeles, CA",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,3,3,3,2
United States,UCLA,"Los Angeles, CA",Statistics (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
